8499 28094
1040 2491 -991
3436 2073 603
842 7544 -325
2527 2528 432
870 5165 -851
7167 5299 140
5601 1071 -609
907 6986 -22
3514 2932 446
1846 2043 -906
1571 6533 -20
2934 7290 -227
6086 4201 148
3350 8392 77
4664 2382 142
1502 1888 860
2281 5720 324
2650 3691 -843
2334 2495 -166
655 7507 -421
6252 7997 -698
3467 6732 -519
6233 7900 876
515 4624 608
1873 954 -36
5963 6081 65
7876 4658 579
7977 7368 -860
545 1124 -911
1812 1346 872
5984 7601 -687
6289 5431 -196
7104 3400 451
7581 7798 171
7299 4093 932
4555 1010 306
5456 2724 -589
3197 1566 -26
8310 3691 -411
5496 2363 -834
3594 3860 329
6101 6821 -135
837 8162 592
2088 6738 -60
4173 5641 6
7569 4769 836
5217 6516 -601
2827 1269 821
4857 5876 -831
1225 3291 443
8175 1236 -47
5610 3342 179
8199 6135 -680
3582 2284 -530
962 4487 2
6545 1664 -549
5552 4302 179
7260 1010 -829
7837 8118 -517
1658 6863 493
5123 4562 218
5526 464 -531
14 7656 311
1568 1801 981
4145 2922 756
803 7326 935
5084 3710 831
2362 6477 246
6103 4834 -934
5488 375 976
1659 4789 15
7245 4525 -974
4535 3463 283
2540 3908 -636
2697 442 71
3178 3 -622
6998 3904 -900
6121 711 197
6022 6879 -855
4104 3858 -831
4518 7912 -542
4219 4666 -406
5796 7821 257
8177 8238 -796
3014 2653 353
3013 4637 -685
642 8156 -274
737 7436 -670
4323 4859 236
5114 6174 875
1613 5035 -743
6312 8423 477
4893 928 567
880 3552 -375
7646 538 -686
2799 6415 -22
6898 4804 -231
47 2015 567
3356 7983 -861
6589 5225 -822
8082 1683 -814
2642 1975 -924
8064 7372 -686
3313 1996 -205
406 3373 -710
4277 508 280
6066 7006 943
92 6100 833
8171 4660 731
4242 181 -561
5954 2979 880
2784 1783 596
4328 3373 936
1469 7264 147
6942 6909 315
5777 5203 -981
6874 443 -918
4581 3778 262
1949 688 919
2009 792 397
2235 5711 -970
4121 4139 247
4008 4207 725
268 2558 -701
3021 1666 578
4113 1592 -809
5456 2852 733
2327 185 895
7502 4839 -482
1352 2067 -643
3831 6527 -43
5105 2502 -340
6307 6753 296
4990 7384 695
594 5933 -605
4479 4410 390
6550 2248 -2
160 1877 -879
8206 5081 301
5229 4752 672
1976 264 -890
6124 8303 -145
6844 4816 -177
6440 6868 659
5697 8477 -522
4720 2486 151
841 3840 -970
4755 8421 920
8190 2024 -571
2345 1487 642
6229 6665 -337
2712 7079 -769
2085 6649 298
1485 6136 -342
2621 5753 22
5902 3912 -392
3323 2795 115
3241 6456 -700
4137 1176 -618
537 683 581
1068 4631 -973
3895 2815 149
58 4586 -196
3809 3212 -998
2266 5553 -635
6237 775 -499
2678 952 599
6507 2836 377
4669 4703 -727
4507 2823 -391
899 228 -123
8312 2674 -836
2645 3291 -672
2917 158 -550
5931 3396 11
5444 4913 -324
5554 2207 -931
1282 6400 445
192 1585 -207
1271 1698 75
3185 5492 929
7219 4307 -897
5369 6084 26
8032 4563 802
7315 2647 -671
3520 6542 206
2467 4172 940
7630 8350 -580
1355 4227 378
6358 1287 -707
7668 6978 -102
5869 5742 -94
7194 7359 926
6825 832 -994
5826 582 566
6760 2588 -47
337 7609 -67
1636 7092 -971
2391 3632 682
2814 291 456
1345 3926 225
8146 4486 392
4658 663 798
1150 1700 -872
3896 691 -644
4258 994 -392
1081 4703 346
928 4900 196
7807 7219 -975
7511 8248 920
2178 2487 201
158 5344 21
7407 8461 116
6502 784 -60
837 5909 707
6642 1949 271
5162 4922 -888
4647 5062 551
5953 3202 376
4441 1970 193
996 414 699
6805 970 -116
5330 5889 226
1612 2417 817
4881 5417 677
7398 2669 -780
6873 3952 937
7034 5598 -398
871 7271 -961
3193 2923 -774
3241 5998 -322
2264 4693 -723
3022 4185 317
2708 2452 76
6700 837 -919
4129 3371 -55
7234 5977 -238
3430 1090 556
459 183 -691
2760 4564 525
6033 6847 198
275 7711 -836
8452 3968 864
7246 8030 -954
1506 4128 -493
1529 8118 -735
8162 5673 -570
1339 1162 452
6896 5353 -800
6501 2085 751
1335 6336 143
4392 2013 -394
2419 2118 -140
6058 7042 -399
5558 3198 -444
3212 5556 -741
3034 1720 -37
469 7785 -496
1785 6873 379
2950 4671 -387
7221 7290 -517
4677 7936 -605
7026 5179 872
404 8237 55
4918 6038 800
1399 577 57
1721 5505 321
2625 1343 -292
1485 2275 414
5520 7250 -186
6800 1984 -633
7233 2866 -865
3030 2667 -115
8143 3571 -857
7497 7045 -719
127 6707 60
4479 4649 -114
1640 6077 154
4392 6853 697
1429 5085 -435
1370 2209 129
8106 7987 -308
5295 1486 -17
7891 5128 -354
3470 6306 -665
7857 8299 -672
8079 6062 -582
3788 6586 -606
1890 5420 -929
3963 2987 -947
4362 474 963
6718 8496 -6
8125 6538 -712
2783 497 229
1986 6220 -349
1747 671 -559
6708 5597 -791
6155 892 -17
6509 7385 683
2556 7611 128
1581 6530 260
4208 4559 -53
139 2396 61
612 4682 -640
4901 1680 -348
2883 3992 431
7092 5769 -173
8395 4316 -278
7752 4995 6
1538 2614 316
6912 2681 -358
1518 7836 -903
5167 8434 -994
4142 7980 768
4248 1012 119
5530 4717 746
3706 5173 -22
83 2656 899
2927 7513 125
1197 4578 759
5058 5826 949
5938 319 -555
6286 6512 -277
6728 5587 458
1355 798 -272
3084 7556 851
5316 6452 -243
7204 998 280
4856 5863 -637
2673 5979 166
1583 7705 240
919 6809 -118
7256 8066 297
6441 1724 -381
4217 1619 -863
84 880 111
686 3930 -35
1254 3537 -21
2745 1751 -900
3126 5209 335
2343 1727 472
133 2132 705
929 2274 663
284 7364 -485
4330 3829 109
6097 1348 938
6011 4194 -607
7299 3787 -884
5239 1600 225
6586 7290 -993
2908 5631 507
3089 179 880
1509 7520 -973
3132 6783 701
624 8250 -964
2108 3628 75
4971 3731 -68
4340 2593 359
6965 7226 -775
158 7619 598
7531 8002 -522
6485 3888 553
275 1228 -603
7402 4424 659
724 880 -45
7069 4134 -221
6359 5525 405
2949 4357 -3
4831 2745 -689
5781 3811 138
2842 3262 -978
7351 1222 -941
2871 2527 -778
7346 4272 577
4567 8187 -701
814 954 986
2813 8209 -840
3100 7701 -864
620 1817 -533
6003 2671 875
2476 1984 440
2202 2371 -587
8421 1758 986
6994 2594 -709
5206 3455 523
818 6266 877
1430 4765 943
7388 4068 -595
7333 2685 -858
4310 3321 -147
2396 4991 -200
908 7737 -920
2547 6450 17
820 3364 -859
7202 7807 -472
3251 4625 587
6930 5909 -809
5933 5426 824
4378 6208 -850
3329 495 -35
6422 6857 -368
3208 2213 -396
3949 4410 -873
3615 4499 -817
5605 168 895
226 1061 -794
5014 2845 -960
6336 5267 254
560 995 -934
1012 1431 -231
546 2910 858
1944 5228 122
2108 7609 -487
2293 5061 -593
675 3857 -235
2440 4412 -195
262 8112 -497
5702 2559 -185
4552 1720 24
7563 3429 -243
5317 4738 -976
4476 3774 120
5949 4862 972
7022 6979 265
4910 1085 643
1036 5222 -128
5813 167 792
1504 7964 -313
1868 2551 277
7889 678 -72
848 5929 784
4493 6415 768
3795 3883 727
3791 6909 763
521 1604 -322
4506 606 264
2448 2499 -194
4433 6681 -909
2330 7954 761
5863 1475 543
524 3116 -353
7087 6834 456
5234 6898 465
5329 4546 425
238 5575 -142
5128 8100 -322
7786 6089 922
962 594 -75
2034 5829 -570
8371 14 -255
3663 1660 -1
1218 6602 734
1697 1999 408
8128 3755 811
1800 518 -555
4408 6421 282
4178 5725 328
1499 4486 660
2755 3556 -877
7820 7686 -121
1176 35 119
6058 831 -967
2544 6617 -934
2587 2039 -891
1590 5192 -427
1864 533 189
2422 2326 -425
1563 6287 -275
6810 4940 982
8325 6475 588
6645 3844 771
4379 1958 -205
7377 6798 -512
1024 5131 718
956 5896 -903
746 4212 844
701 2548 -866
5138 3218 173
7578 2463 -696
6065 1841 69
4003 3642 16
587 7406 714
4093 3122 -995
7728 7896 25
8225 81 210
1247 8215 593
7459 3336 -801
4473 6729 -8
169 7231 -711
4367 8222 269
8356 1890 -695
1570 2583 -864
6221 1262 -531
4836 1393 806
8098 774 818
7392 7534 520
4551 3461 958
5284 5022 -784
7305 4444 34
5853 1783 550
392 5153 -867
8344 2897 839
593 7831 202
693 6635 -10
7453 6888 -302
855 8269 -428
2398 7268 951
3859 4002 901
3274 5100 -477
8115 3434 924
1545 7234 389
4663 6289 251
563 8418 -477
277 3990 -33
299 8265 571
7731 5136 887
238 7214 -962
6181 3448 -744
1783 768 -985
7769 2577 993
7118 2798 -116
493 1410 -563
1668 3417 737
5221 930 207
2115 1956 436
7492 1397 508
7547 5256 -533
2764 7468 -874
1441 2526 388
593 8182 559
4580 2622 786
219 7153 -476
5329 2351 -701
703 1616 -989
2146 5686 511
1709 6577 68
3230 5762 983
4505 923 -623
609 1291 -286
3745 8313 -219
7519 4935 -412
8425 5411 766
1561 2729 -830
741 6000 4
6752 4862 -939
716 7471 -840
6444 7182 207
1450 958 -142
3406 1340 -405
5725 485 574
3706 2404 434
5182 4775 370
1917 5387 -610
2913 3224 661
4745 989 449
3931 3715 82
5694 5386 320
8363 1327 844
2710 4736 -132
4376 7496 -821
3935 5534 -446
210 5087 -668
2062 3652 274
7878 6782 -256
3689 8188 -520
4695 5335 -812
5554 377 3
1460 3148 -751
681 1779 688
8345 6003 456
2667 6230 290
6045 8218 -753
5968 7043 601
5392 2087 298
1510 2917 917
739 2254 327
8011 8041 -582
3929 6964 -418
2848 7455 434
7756 3487 693
4518 5755 -77
4308 6286 -600
5482 267 -614
63 4686 -114
515 4990 375
3174 6110 -672
6847 3185 946
5778 4812 711
5710 83 488
5595 2155 -594
3001 6483 -257
8232 3611 -55
1534 2411 -279
1515 3280 -943
6920 4923 578
640 1833 95
2936 1323 -132
6454 1225 208
4242 1628 -977
4341 1190 -434
1055 347 2
3744 876 602
2878 7522 58
8006 3814 -361
8132 4615 -349
8225 569 523
3050 5656 965
8464 4643 -878
4940 4052 949
1793 332 954
290 4073 -523
6401 553 -843
2335 7372 840
3209 2978 449
6779 3821 156
3162 1065 152
7866 1506 781
7872 8397 -139
2094 3162 -568
1659 4412 -977
1520 4473 -982
4603 7050 114
2214 6747 -975
7823 3088 -689
8175 7093 813
143 7463 -244
7514 7372 -275
4960 4100 368
2816 587 419
4415 7503 -901
6780 7158 446
4448 4650 31
8066 7494 47
8221 3720 -341
1292 4429 -930
5629 629 -868
1375 3972 -701
5128 7431 -516
6693 962 -331
1068 5096 -789
2113 670 393
8243 5751 -127
2382 4655 829
4084 6126 772
3051 3876 -704
3392 5265 -142
8013 1851 -425
7746 1931 323
7999 7695 843
2102 3203 167
2139 7373 196
4447 2404 -447
4465 2263 675
8154 4343 -706
5039 7811 687
2645 847 970
5919 5656 -996
2000 4199 505
3226 2218 -152
5813 215 958
8170 5130 -864
7635 6847 -402
1933 362 251
6899 1827 -189
1551 6449 -48
2621 4188 -888
2086 6086 13
2649 5121 154
3170 8077 976
968 8170 665
5057 7553 881
8272 903 42
7786 6168 -561
5698 3835 804
439 6817 -779
6613 999 -836
4941 1962 995
638 4278 902
7824 875 558
5277 7905 -779
1392 3910 955
5473 1643 -548
167 4889 -80
3761 6157 -179
1402 4185 814
6439 4887 385
5255 3512 804
4888 166 544
127 6966 -990
3419 5740 -400
2190 2858 -905
168 1515 183
515 8288 715
6523 8164 574
841 5228 510
2800 1315 -279
6001 4786 583
933 4192 656
8171 440 -537
6671 4037 -635
1122 8431 913
289 2636 400
2583 4360 9
245 3826 -600
4768 2256 -99
4875 5245 808
2244 4644 566
6958 3511 -283
6455 2123 -115
7080 4316 642
1156 5498 -337
3741 1437 -842
676 2194 -892
254 5150 637
5072 4482 396
2719 7537 -829
6103 5431 535
4679 2947 344
7731 5576 905
1862 6667 -265
8121 8246 24
3118 7246 35
2487 1517 -352
8277 6452 -205
8481 4434 928
3467 4027 85
6977 6560 769
8020 646 390
2387 5162 -850
4634 6591 719
1063 3827 433
4019 1130 -436
2035 2479 -359
5992 7308 368
1790 6062 -199
7460 1532 862
6396 3078 -968
178 4904 797
5294 798 -298
8016 7119 -460
1034 1025 -932
2080 6644 -541
6143 1004 -952
6198 4029 859
4088 3897 -714
6611 4463 881
8033 6697 818
6879 7652 114
3715 2809 899
3966 2766 213
4472 5872 -877
2432 3280 406
307 2174 -947
8284 8149 556
4803 2934 567
722 723 -727
225 7044 -966
3228 5651 988
821 6860 -851
465 7629 -263
1657 7515 -468
2300 606 -627
2510 7854 -814
6713 2529 10
528 1194 367
4735 8094 966
4003 8295 586
4481 8229 -353
3303 1490 -668
2010 3281 -294
7707 8400 41
3103 203 789
5375 6956 -427
309 2531 496
3311 5852 -713
1777 1788 827
4370 2882 929
6883 462 182
6058 1287 116
7645 5870 946
2150 1220 532
1512 1366 402
3909 7172 -132
630 2993 -400
5026 3979 -411
6417 2145 -764
1540 4589 -916
1606 6990 -527
1052 568 -844
3823 6761 692
986 4025 -234
3199 1731 81
7662 5615 -1
2653 4753 -158
7171 3175 -880
4746 6651 -403
3219 1255 -706
891 1424 465
7435 7216 130
6904 6474 477
3078 6801 328
2590 23 -704
6039 4146 -101
957 3303 596
7565 5879 -755
3989 3393 -729
4729 3713 731
3234 3128 -156
3959 2552 824
3805 130 720
7659 8420 838
1466 8122 894
162 3974 -581
6257 2482 739
4497 2854 165
4022 266 -498
4030 4438 60
6398 8319 993
5052 5611 -990
4741 1958 -532
6422 6184 -469
7408 3216 -856
434 8064 991
3873 739 -899
3473 5087 496
2638 1667 -701
1545 2633 78
1388 2304 -903
438 3384 688
7767 7214 -714
1456 5882 -218
588 6059 -244
321 143 -683
2059 7857 643
4050 4992 -594
2554 2482 818
7793 1325 -920
1075 6932 -256
7253 3109 -22
430 8082 81
235 2039 -383
2360 6851 545
4705 3356 140
2628 8488 -662
1444 7935 -862
5593 8063 844
3074 1588 -41
1626 4460 588
6681 8131 180
6651 5870 -92
1563 1597 -510
7891 7619 -219
3624 5898 34
6020 7368 -133
2194 3499 949
2700 4580 -945
1840 3087 890
4672 2223 -804
4340 778 882
492 6071 -491
7175 4892 910
7486 1676 -9
859 4984 900
3856 6882 94
4351 6104 -970
8236 4133 782
8016 2879 -559
3477 1004 -593
4104 7831 629
6431 4609 185
8212 6550 275
971 5895 977
4750 1683 723
6653 1942 117
2447 3584 -211
3769 5685 -30
7799 1665 878
1070 1399 -115
3533 6016 212
2798 3608 -334
6161 6218 26
5679 7009 -555
2155 8271 856
7318 1541 430
7120 2937 279
1650 3522 -322
1494 5315 181
6773 5686 985
3017 1674 -488
6325 2170 -585
5866 2156 -598
6102 1972 421
2465 2909 403
2803 3438 -742
4071 5971 727
7603 3221 -597
7325 379 -387
4708 1784 -242
521 6714 667
7461 436 584
2292 1335 -986
1767 8148 -747
7102 4494 -507
3614 5694 291
6338 8194 -370
8070 7628 -13
7352 4437 877
756 1219 342
760 7364 656
5182 1553 708
2202 1414 636
6373 6307 -200
4896 5080 -252
3299 6484 -874
2104 6877 427
5927 8349 250
1176 7813 -585
5236 7013 688
5157 1664 323
1298 7276 715
1761 5886 911
5047 2471 -677
6619 7780 -577
5836 1999 202
3299 6974 19
2937 4898 871
5476 7789 561
5682 2522 425
2232 6209 -767
797 6623 516
7231 7879 -760
992 2260 -740
7502 5516 539
8238 1081 264
3419 3748 485
4947 3356 971
6462 1543 447
4865 7319 55
6930 720 286
2574 6593 -472
83 6979 850
7384 3893 -514
4672 7895 195
7635 8232 -765
3047 6720 155
3835 6980 -133
5978 3497 672
1759 5483 -402
1854 3087 -604
6328 7043 351
3332 6951 -880
7036 7555 612
4169 3392 967
196 4323 -512
5217 5192 -336
825 8354 888
3333 4332 487
184 2169 -287
5777 72 309
7867 1603 -932
5698 7717 336
861 7779 797
5247 2812 645
1258 3871 -525
3162 848 970
104 3195 -679
1401 2288 312
1280 6890 736
5351 5212 -648
6513 5649 80
5413 4323 251
834 440 -598
1289 3928 -662
3959 2238 -356
1002 4985 292
5437 5366 217
1361 2391 -970
7887 1344 -112
4319 2521 -474
5723 7698 -344
7341 6158 -142
6155 7355 621
6016 3257 979
1413 564 -525
7311 426 -474
606 7956 -849
6972 548 -127
1263 255 237
4560 7984 -608
5804 2357 -642
4114 360 16
3562 1085 -701
5391 3799 -524
4694 1166 -919
2071 3488 -566
7676 972 431
199 8182 -659
5270 8253 821
8104 6314 957
7713 1947 92
5373 6858 604
2290 2868 390
3644 4519 -758
3078 7320 290
5676 8297 -656
3947 7575 -490
6701 2708 -163
5191 3806 -386
1289 8111 -12
7623 4104 248
3461 5516 208
2177 822 988
5598 103 566
3314 348 -940
1527 6038 352
4652 1013 -83
2764 1097 584
7086 1409 -696
2515 6637 -42
3533 4077 154
1124 3083 57
88 2793 150
4231 2006 -402
4728 350 -542
2483 5189 -754
6681 6683 44
6984 712 -355
2176 1693 109
5076 2040 183
4808 988 456
5083 5417 -590
4172 4710 130
4299 5149 -591
6968 4696 640
2039 7770 783
4824 3996 343
3346 5400 218
6245 3762 508
1668 853 687
7962 6121 -745
5615 1878 -642
1115 1372 -338
1322 6609 -766
542 7245 -667
2317 5272 369
4244 1430 -127
917 4491 588
5913 8032 -177
453 2930 -851
5364 4002 864
6312 222 126
2201 6353 243
4632 4994 984
2346 6851 898
2577 626 -985
5796 7800 726
3974 7478 897
4246 918 -676
1316 7230 -681
1103 3713 -775
5161 4528 -242
6357 3623 -144
1232 3248 -180
7533 1140 -998
3259 4942 179
6576 2875 399
5199 363 -641
2788 4916 163
3591 2251 -506
3821 5464 897
4090 258 -841
8264 7509 -925
5013 3468 -414
2400 7529 914
6889 8434 -855
2041 1623 36
7976 8261 634
281 5893 -220
4915 2329 -203
7510 1370 -906
3042 971 916
7417 80 167
6660 3790 806
2002 4693 92
628 6807 -736
4062 1074 497
5345 3246 -905
4676 6685 -552
1805 4110 -457
7875 6586 85
6649 7937 -393
19 2744 -106
7141 819 -584
5217 2127 514
2418 8183 -392
6053 6721 -679
7169 8427 -627
6841 6842 -71
6410 2808 482
3334 1431 -36
4696 6735 137
7024 4244 -835
2132 7847 559
5636 3355 -982
5976 2949 453
5109 3436 -750
5095 6217 -196
7438 8004 -317
5899 382 -365
5018 4550 -9
1222 8320 879
4173 5456 -669
1311 6483 -935
8263 5459 652
5712 1503 -261
5918 5336 203
2632 1504 -664
7363 2873 747
3179 1454 -491
1462 6732 456
838 6252 159
5056 2458 265
8180 829 983
4239 5682 171
901 6739 -66
1050 6974 853
6029 4111 -906
7367 6318 -335
2554 1599 775
141 6482 593
6493 5771 983
454 8036 2
864 6130 291
5639 892 -152
390 244 7
127 4788 -264
6703 5276 -639
3911 2474 -936
6109 1591 374
3632 679 -989
54 230 416
4844 3388 -81
4924 7735 -391
4449 3589 -416
4619 5341 246
1775 3524 115
4871 1438 -128
5487 27 -531
4178 6922 -603
3612 7168 -830
8166 1545 764
2581 4285 -182
4745 4730 -953
7426 7551 182
4234 387 991
7063 8212 730
2637 8060 795
4285 2049 -630
5841 1166 289
4085 3319 611
7559 1379 199
3764 5413 416
4799 4682 34
4779 3361 -892
2230 5102 94
669 2092 -366
5403 7531 -410
6531 888 246
2995 3296 877
7129 2052 227
4433 7287 212
2853 5040 -824
7703 7768 -974
3816 5775 -708
1562 2447 420
6870 4070 -399
8399 5519 -362
3646 246 -797
5991 7186 -718
5430 8060 148
8325 2545 381
1205 6395 -707
6282 6709 613
4614 118 -249
6229 5506 -930
1290 1047 115
7159 7053 282
6213 1407 -545
6508 3656 -459
2430 8414 182
6589 7445 109
3379 1190 -74
7909 407 257
3672 1958 -602
2726 3398 897
3005 2421 -399
7856 7706 55
1423 2998 -451
7302 1762 50
7734 8203 723
4974 536 417
5838 7449 666
907 6500 279
1885 5336 916
7408 5729 -927
1691 7626 562
754 6247 -378
4356 5221 444
4872 7836 -541
2659 6425 -850
364 1844 -999
2444 2311 777
8018 1104 -628
877 3627 749
2082 4244 985
3984 2236 408
8063 885 305
7328 7616 91
503 3698 308
3978 5686 -857
1887 7085 -374
2800 4326 163
2354 7281 -972
8483 4216 222
4502 7053 802
3355 4293 -999
4809 7798 467
5800 6626 571
2277 2920 -826
2894 5154 652
54 4021 -822
1396 4889 631
3247 3161 697
7037 343 -563
6762 312 -1000
5279 4365 -137
1423 5185 -415
8305 1104 -577
2848 323 207
558 7068 372
898 2445 149
6985 7018 -444
5106 6327 180
7168 3621 -262
6237 8246 -928
577 7089 -404
5958 2832 -59
6886 4289 235
775 3427 -80
7546 4663 -409
5497 7011 -975
5179 5335 348
4210 3517 -453
5082 761 526
1733 4224 -504
4845 2066 -871
345 4369 153
514 2936 586
3861 6638 926
7431 5250 290
6264 4993 467
5984 6971 -566
5126 1046 20
2438 7689 -131
6999 671 -970
7830 3908 600
3931 7936 11
530 7712 130
80 977 -205
371 1594 -614
363 5382 -119
7246 3084 780
2812 333 568
4542 4155 117
1072 2888 35
5462 719 613
5999 7957 -747
754 870 255
7579 3323 -345
26 3191 -144
6321 4473 -882
3595 4216 -292
