16
946 853
749 179 657
918 255 -123
331 344 31
551 486 -73
751 920 -857
925 604 539
338 789 -796
512 118 1
198 348 -541
216 416 -708
327 954 315
898 125 550
270 884 -994
290 844 -765
190 85 470
913 941 -718
676 788 -260
428 342 877
906 776 166
736 46 -297
801 421 227
781 390 253
667 603 -909
344 792 241
347 662 -86
899 694 235
531 253 983
486 471 15
349 893 64
416 939 -387
60 466 719
700 675 405
884 422 819
73 318 308
240 716 -562
731 819 -46
505 206 182
668 908 -420
646 441 678
657 369 -334
649 557 207
625 887 380
782 630 -170
596 268 678
474 43 244
782 309 907
195 499 -651
72 532 -786
725 193 -228
381 898 -533
749 826 -202
177 465 -442
106 806 170
689 599 472
387 168 -320
307 348 257
263 345 168
821 596 647
759 522 -321
413 8 -850
595 584 -223
97 577 -773
585 435 968
688 459 238
166 760 722
95 870 719
633 309 -575
57 111 -142
892 502 -279
510 204 872
164 24 90
114 303 687
476 201 -398
212 180 407
676 748 -109
254 398 -128
23 298 262
858 17 377
456 354 -483
163 628 -122
936 177 -829
207 248 834
438 951 560
610 667 -690
48 893 906
983 687 228
215 238 680
805 796 459
752 70 421
661 328 -31
95 544 -119
811 451 269
593 42 795
908 473 -626
50 228 35
731 177 991
621 607 644
795 480 907
407 955 -524
688 106 172
65 492 -78
533 517 -904
552 817 309
129 60 122
618 557 843
346 701 576
504 850 447
616 125 388
786 229 -495
273 606 -311
405 458 187
266 485 -100
661 880 147
820 6 -839
113 512 553
748 615 14
641 346 891
540 312 212
36 742 683
612 712 -54
202 50 -228
818 902 -182
594 637 -327
811 726 -690
108 449 -142
261 366 -476
439 95 368
709 396 693
443 312 653
536 303 -902
637 120 -163
546 865 436
444 866 220
406 888 -103
327 945 -611
918 191 -465
141 204 -558
1 475 810
608 178 -699
340 384 -464
193 845 -700
404 390 291
222 983 788
917 901 518
918 687 30
306 389 690
384 323 -388
715 914 -690
465 485 29
53 412 -915
309 902 -475
38 715 -403
655 715 727
758 543 -987
682 632 -494
777 939 -187
181 716 399
408 261 -521
468 908 870
592 157 -164
94 491 823
898 26 -523
51 24 51
479 781 -592
199 839 -569
3 735 769
212 873 -227
235 479 -19
136 552 840
347 833 508
13 617 871
239 56 -21
835 439 665
777 803 70
576 827 -141
105 239 -204
977 183 749
595 777 218
911 808 -968
320 451 -169
868 952 -599
275 636 6
269 733 340
871 170 556
241 840 602
590 841 355
174 271 -436
363 104 423
38 245 768
135 77 915
937 291 188
719 911 26
29 177 -37
366 347 904
973 51 -773
371 265 -815
220 925 -195
238 224 -881
488 590 920
948 787 517
685 972 -652
195 935 595
152 869 -693
960 781 -752
64 251 185
964 45 -447
135 826 -973
551 735 -517
87 674 639
575 725 -160
746 20 556
529 645 -163
846 380 -190
717 952 328
839 41 837
453 37 -759
508 829 -289
349 733 -756
297 948 -558
446 488 -174
20 23 -920
788 25 135
26 831 341
289 31 712
832 263 -57
604 888 211
918 693 -463
352 315 -964
670 412 -120
123 572 -761
939 45 537
400 717 223
725 701 -722
330 812 -281
651 227 40
979 334 248
777 227 226
973 299 -585
831 236 -847
435 933 291
757 890 754
485 55 940
846 449 872
212 230 896
713 345 930
32 339 234
678 503 907
864 541 -745
437 482 693
746 946 -260
724 12 405
735 77 190
797 973 783
778 199 -939
298 664 -322
311 539 243
852 96 219
310 514 -248
187 247 -32
864 604 -761
776 391 -195
304 29 -125
47 516 84
364 275 -140
186 43 957
322 466 164
144 980 78
264 450 -989
648 140 708
590 688 891
157 342 505
105 109 -315
813 749 838
125 286 594
909 323 578
939 891 372
276 565 -981
662 507 -666
283 262 -517
755 594 -557
506 879 -504
360 782 -366
871 696 682
981 789 -446
181 751 -179
563 942 726
25 381 -398
651 603 417
181 934 930
410 764 -343
882 321 -343
554 87 -591
588 452 968
595 377 -415
541 246 -964
53 644 -469
31 289 -337
362 733 588
739 809 423
406 781 920
968 523 982
293 870 -205
243 692 -274
618 326 473
769 806 -813
405 938 -103
520 632 -752
565 592 -182
423 255 89
588 847 -483
367 84 790
903 926 -894
961 920 738
345 689 -346
862 127 598
624 484 -147
613 491 -202
479 38 -631
820 481 -179
647 737 862
596 237 -926
718 368 257
864 461 -880
535 291 527
651 305 887
627 379 -84
496 123 -488
459 604 437
304 63 2
236 63 -912
571 955 135
900 910 95
746 154 361
232 704 120
792 946 -689
72 692 956
854 352 -1
843 923 -572
272 796 -673
301 234 -34
603 473 55
749 46 -504
467 230 996
941 768 718
821 183 -824
380 181 60
541 257 449
822 472 910
708 571 650
842 852
786 69 -173
79 748 -307
112 577 -583
135 595 -107
599 644 751
739 143 996
573 548 -659
579 281 811
530 554 998
131 723 -514
418 627 132
762 178 -301
387 375 914
525 282 42
407 572 -941
724 726 -632
95 246 -568
335 543 831
529 249 401
275 640 715
365 376 60
103 406 162
283 282 -668
253 58 902
611 567 778
330 413 388
150 232 -487
214 34 -888
574 722 -30
597 53 342
396 61 162
706 540 832
10 681 72
737 708 789
29 787 964
679 414 926
328 219 723
236 312 507
776 252 237
612 145 455
764 197 10
814 619 -239
396 773 552
126 200 -11
1 839 200
224 669 -254
732 388 175
136 383 -278
303 527 335
423 167 -796
342 330 -469
774 649 -971
778 541 436
286 400 -12
171 327 113
339 641 -489
133 745 -501
533 74 -415
581 586 24
182 295 -873
113 148 270
254 21 -477
134 739 -572
586 311 368
536 815 609
54 180 -101
402 782 786
543 810 -555
400 561 906
442 569 -522
184 537 895
197 235 695
569 650 139
643 328 720
560 608 -177
121 584 561
771 829 857
390 313 -277
610 444 -98
650 703 596
230 381 588
646 255 121
217 177 531
168 643 747
616 620 -68
136 450 -583
394 722 -370
605 100 -82
337 602 -672
740 313 -229
84 825 786
570 56 -767
293 833 -343
798 225 -700
164 188 -428
480 322 509
405 789 -452
806 830 -262
623 66 906
696 762 346
92 116 461
792 372 -446
98 40 621
811 578 997
321 343 499
559 316 124
702 704 209
146 106 -742
760 637 691
92 617 -912
523 147 691
266 123 -260
610 475 211
520 610 -921
42 411 -383
728 753 514
235 546 191
316 445 -774
6 364 -408
833 516 743
57 94 -603
239 198 -462
59 783 973
269 700 -771
257 118 -333
633 396 828
318 638 930
583 382 -30
231 824 243
524 205 -34
98 574 114
466 753 124
507 236 325
615 419 -891
560 729 -378
417 2 520
561 135 16
178 766 -264
585 51 650
266 496 678
361 377 -755
701 591 196
284 729 230
184 524 -149
247 201 -545
327 466 -718
139 806 -844
743 144 35
326 90 336
4 716 860
100 74 -102
557 642 -87
482 150 -10
202 290 -919
272 126 475
583 540 191
614 551 -22
240 206 561
541 741 -128
255 12 -426
679 89 -177
40 626 29
155 458 323
330 429 226
743 827 522
117 641 387
37 73 -874
103 63 99
330 262 566
512 564 -981
285 17 538
503 326 -236
286 79 969
613 219 775
72 593 26
772 173 278
105 660 772
379 399 218
648 99 -572
286 15 -431
612 813 -932
359 620 -21
47 379 -350
833 161 -6
747 414 -368
801 586 120
579 698 -71
801 686 84
776 805 -608
361 733 -247
254 372 -798
403 178 510
62 567 -729
744 596 -334
635 539 174
623 228 -712
206 287 128
68 444 -728
190 316 899
737 166 -652
104 370 -338
235 20 -943
750 116 929
329 612 788
811 251 -520
794 139 -238
793 611 151
318 670 15
763 129 409
776 48 -303
812 252 186
170 221 875
362 699 52
125 575 -288
732 577 202
580 590 667
608 264 216
19 169 601
15 66 106
670 182 -402
498 559 -588
564 282 -538
339 329 917
553 683 178
471 32 -496
640 387 229
395 57 322
744 108 272
397 630 -846
150 281 -194
831 393 435
136 502 577
750 471 -455
178 155 -755
330 805 672
14 697 -716
262 810 -653
209 257 580
802 690 463
646 834 725
358 301 145
69 174 6
465 188 -315
607 585 -781
152 255 -891
397 287 137
578 236 -455
369 211 -697
525 319 689
635 769 802
324 377 107
706 242 -451
52 560 -306
183 396 201
193 203 -245
488 297 942
439 821 -301
450 782 -422
555 593 432
82 273 640
687 325 -186
745 468 512
67 3 -356
585 356 -12
70 572 -228
156 506 645
3 484 -566
827 692 -784
629 377 -761
280 291 234
87 460 -353
825 746 -859
97 746 -357
294 786 917
514 233 -440
60 151 -592
69 104 -520
761 433 -575
433 306 342
651 663 856
290 266 -640
430 84 829
559 779 -430
71 186 -341
775 803 473
486 124 606
353 520 -688
459 183 15
339 48 -994
18 332 -851
738 158 918
244 43 481
829 150 -941
512 332 -326
804 705 -668
541 117 350
51 543 926
84 565 303
802 607 -705
515 80 -146
197 223 -949
278 131 -133
294 183 134
250 370 -164
658 239 -581
609 508 84
219 54 -828
530 414 418
542 80 -467
322 663 681
367 42 666
603 41 -252
258 487 840
666 823 -753
228 842 851
693 561 -727
223 87 -750
495 771 228
493 779 398
52 519 32
200 180 250
524 337 380
793 258 -377
169 575 -81
159 459 478
146 568 -353
751 720 677
88 320 599
530 204 -164
397 371 889
831 534 491
652 198 284
429 390 210
249 163 -674
179 196 636
489 750 659
302 99 -245
448 388 -983
281 425 174
792 119 -180
477 197 118
618 431 528
84 626 -441
65 346 -121
545 646 937
36 253 -965
729 787 773
521 604 184
253 519 95
125 800 -134
108 789 -495
601 652 -98
623 831 -770
545 347 -391
506 91 309
262 560 -695
492 756 936
352 721 -412
673 666 -541
444 104 -855
278 176 248
322 544 -203
227 97 448
333 328 -85
207 125 451
345 297 651
657 411 705
388 522 -514
113 518 -463
726 148 -359
365 219 17
13 291 -814
496 179 204
69 296 624
61 258 -215
597 420 433
113 40 376
264 290 -450
303 90 954
541 812 393
463 781 -322
103 481 801
216 112 -610
404 210 -867
212 791 333
197 624 -880
344 147 -373
417 824 329
553 341 503
674 582 199
663 161 837
220 666 16
168 196 367
334 387 -822
706 520 614
564 778 -199
574 619 -449
742 183 868
337 168 950
773 829 -69
150 295 24
221 104 378
769 665 -510
587 197 525
12 75 -338
784 331 961
600 649 117
233 230 150
132 566 -872
751 314 217
483 201 -407
18 742 674
59 98 166
385 430 949
592 401 375
800 135 -296
260 816 -146
195 475 352
166 614 980
641 736 390
215 124 246
792 765 531
467 830 21
677 286 -526
594 208 184
182 539 -854
734 416 761
201 641 -484
719 834 -892
699 227 137
531 421 -481
184 192 -455
812 208 192
128 797 -109
441 426 -650
488 14 657
100 475 977
706 220 860
819 623 222
145 339 53
532 807 -821
213 192 705
586 559 -681
454 726 -818
778 29 -903
690 569 -820
242 178 -138
626 786 -42
210 5 -790
448 14 955
594 681 -290
789 41 -279
776 185 -726
491 296 336
232 15 457
722 517 -44
33 650 -685
345 299 -225
618 131 -933
38 390 -611
580 188 44
217 624 -368
15 11 -524
586 599 -272
766 585 854
539 500 706
539 331 -151
105 682 343
570 301 164
258 290 -862
14 694 -853
360 464 -129
818 467 92
275 579 159
94 576 826
174 6 469
726 593 318
425 743 680
473 61 -929
384 7 75
33 397 -529
291 564 -821
259 532 -903
193 719 -646
377 830 -869
607 608 -767
639 415 118
795 814 -62
305 150 311
128 647 257
647 235 123
214 592 453
671 60 -670
527 676 97
84 637 -73
93 439 -36
553 731 -155
412 261 431
703 578 373
121 490 396
56 716 -336
554 245 77
81 90 -932
473 160 -866
36 133 3
477 785 -846
202 133 198
756 692 -33
48 651 -180
669 543 -706
44 148 -936
535 468 -562
506 411 -196
171 800 -810
36 445 -805
601 420 743
152 689 -120
142 27 -314
186 617 -243
282 557 539
173 119 785
799 100 637
599 743 402
687 92 -936
819 113 944
322 616 756
34 618 -346
168 591 180
299 782 -687
331 757 -73
137 564 -398
132 471 -215
402 56 -409
456 536 407
473 38 593
191 71 -974
264 541 -156
728 205 442
398 789 562
393 720 683
186 432 -331
21 714 923
762 592 251
354 296 -775
626 465 -643
41 42 -135
26 576 -694
511 31 -812
64 102 409
764 602 -600
817 68 -551
35 44 2
349 506 832
709 509 -251
60 406 -826
676 140 -422
644 199 -224
399 558 584
837 5 -431
377 757 681
750 590 -201
256 171 401
194 729 572
631 719 -903
794 718 609
328 478 -547
391 410 -874
411 124 -781
824 481 -779
549 645 -67
516 152 904
822 150 -470
721 389 322
142 694 951
13 484 493
17 540 -715
73 245 -637
748 349 477
662 701 450
411 232 437
454 687 -94
322 108 268
526 658 276
529 254 -426
651 156 947
42 266 -194
93 407 -959
338 595 -694
346 774 -782
366 137 461
293 575 -381
686 58 -620
528 15 -628
571 567 -971
300 37 -953
238 797 -312
425 107 570
339 227 -198
109 827 10
582 265 466
96 185 -779
47 714 -24
365 201 -998
76 462 844
60 232 545
772 810 -710
372 322 873
312 17 179
495 199 496
321 471 787
189 836 366
217 172 116
107 262 510
588 180 418
389 670 52
74 540 -496
19 130 264
745 259 -229
621 155 -134
479 784 -940
839 42 369
698 728 -669
202 197 -289
139 523 -715
554 317 -655
616 465 -823
746 797 325
651 152 28
589 83 279
409 117 -205
247 34 22
634 595 -741
656 251 -897
458 318 556
783 830 93
360 162 335
177 274 -156
739 17 -196
204 227 -522
714 423 70
413 244 894
786 196 -921
24 220 940
193 268 -916
839 16 916
628 36 514
242 105 343
588 239 587
198 758 306
481 513 746
47 516 250
224 686 493
411 622 -679
599 214 755
126 790 -332
241 165 -360
223 636 -927
193 696 842
26 361 769
48 261 944
140 577 -536
373 213 -454
81 135 826
12 722 -985
605 693 -723
746 803 -123
380 335 74
660 230 -832
390 4 -930
589 795 817
479 54 -446
660 87 -582
234 170 -254
839 823 -24
92 604 608
726 150 -611
818 544 -256
155 777 116
5 445 -871
71 289 220
336 129 998
147 391 788
6 489 -554
363 147 988
259 533 -271
498 481 151
791 404 568
461 644 -993
258 587 719
601 813 414
364 580 401
509 149 -572
544 822 -321
686 435 796
246 244 -11
818 703 -33
183 381 66
788 50 -747
625 617 324
459 614 -915
347 136 417
102 776 457
92 49 271
57 71 532
33 511 -879
279 356 -241
37 405 -295
163 651 -318
92 46 -824
70 492 405
828 540 -64
785 124 754
184 330 -148
533 299 -393
89 462 650
246 124 23
313 494 619
813 209 883
829 785 358
543 743 547
177 566 -673
289 226 142
509 190 768
782 447 -766
797 176 -117
544 322 328
316 775 725
466 404 -417
657 830 -832
797 308 981
697 545 381
98 640 -674
289 155 325
761 736 259
690 766 -793
762 313 -911
248 556 -257
228 147 -406
735 782 -736
293 140 -181
141 654 -389
323 61 582
127 344 -368
776 305 569
185 201 -925
774 269 -585
595 684 532
46 257 228
159 60 138
570 37 347
158 762 87
591 134 -921
317 523 -167
497 528 -164
432 433 -355
137 212 303
488 601 255
1 753 -964
313 698 -923
817 392 -264
512 347 -429
397 603 -795
766 324 769
751 394 275
770 617 292
773 108 768
195 57 850
581 155 -857
802 401 -136
570 255 -313
531 642 189
442 334 713
670 556 -466
228 471 -659
714 467 -432
346 152 -673
84 565 393
561 368 397
455 775 -107
539 624 -647
102 564 380
595 395 385
195 72 806
299 151 -603
601 387 -636
517 666 -162
209 617 977
516 557 -874
149 761 -607
60 280 512
244 507 -634
305 622 -901
629 524 -148
840 366 797
424 404 311
448 132 216
530 684 83
104 358 565
190 341 -728
529 42 387
353 93 -486
360 823 -293
566 315 -791
697 122 -440
86 745 567
93 327 523
314 351 944
257 760 -755
756 624 356
351 367 325
478 825 672
225 534 -582
373 594 99
648 796 -418
213 500 -280
475 298 83
503 427 -402
554 627 984
121 733 859
219 117 175
586 687 863
663 530 438
508 373 -393
546 646 425
55 5 715
706 3 -161
838 301 406
812 647 98
35 781 -186
189 293 -835
631 638 331
270 748 -982
202 555 -33
590 96 763
723 375 -514
8 783 -472
433 468 184
358 205 -33
447 696 684
625 574 -54
440 467 126
279 590 677
487 705 258
433 195 -191
465 409 -353
280 621 776
259 123 -214
586 661 -462
20 481 -718
475 10 566
407 307 729
61 389 284
809 820
79 627 666
337 593 -344
613 145 -890
542 253 -904
722 674 -496
537 418 -131
367 285 103
504 17 471
423 275 508
137 386 -808
570 778 605
639 70 -759
249 126 238
786 522 911
298 399 -583
244 329 -100
216 713 164
378 245 659
509 394 -706
251 269 -75
282 433 -723
47 350 517
195 58 -611
231 133 -199
525 342 -892
638 308 950
510 734 -191
638 511 -883
581 259 604
361 545 -777
785 318 441
299 808 -517
616 150 668
588 277 -753
476 513 -686
562 222 -580
267 37 193
29 375 38
289 161 -613
265 86 422
600 103 -294
410 331 934
146 427 300
688 136 960
739 534 -629
134 252 64
754 633 193
800 317 -479
478 176 -478
504 602 -317
26 643 -864
488 773 -49
61 85 444
547 448 -586
637 653 953
480 558 -125
369 215 -170
784 79 584
255 760 -72
289 349 -359
28 610 -219
567 370 661
514 716 -952
548 621 93
703 694 218
179 376 -194
809 37 -514
119 728 -446
270 581 -417
764 665 292
