19
941 1736
510 793 333
483 466 695
486 817 713
128 651 234
287 223 502
202 205 172
799 733 7
333 585 191
328 908 323
32 896 776
488 782 443
501 120 138
867 862 823
399 395 298
695 757 443
12 660 814
455 807 303
724 7 774
51 554 285
942 365 179
266 584 100
23 807 822
84 139 568
139 549 630
585 515 459
818 295 753
92 192 459
669 851 940
315 25 449
386 148 147
532 743 91
875 392 52
818 623 779
839 421 645
355 808 950
358 865 78
628 570 777
247 880 972
247 553 975
638 672 537
161 736 469
485 691 486
567 239 562
541 268 324
281 509 817
836 525 578
126 383 33
793 511 447
394 514 573
530 263 580
155 741 448
669 947 206
552 196 638
40 322 757
818 263 900
603 608 457
929 192 328
384 31 911
615 171 150
91 484 438
500 376 467
657 313 446
8 289 290
868 456 308
476 182 695
934 81 15
231 792 183
773 904 516
92 40 114
888 616 271
603 768 261
838 591 872
228 248 855
547 481 759
315 394 685
9 286 657
446 729 526
113 800 507
835 363 840
903 178 337
195 269 461
269 225 409
908 163 31
851 211 745
337 793 554
562 128 420
17 669 853
221 472 423
685 573 48
301 491 630
633 27 37
682 302 55
257 343 783
745 526 859
787 797 421
135 752 579
495 240 519
588 51 143
241 786 263
239 479 510
204 329 928
634 919 65
411 156 316
179 111 468
899 796 12
726 666 993
838 312 304
870 449 146
310 787 369
820 871 776
773 71 175
136 810 51
546 306 861
921 333 752
49 130 883
444 341 751
879 935 749
433 655 802
16 452 685
311 619 136
169 427 983
764 113 694
702 202 490
129 548 713
79 407 363
408 599 263
463 726 9
277 449 563
663 365 266
924 715 916
735 611 123
311 659 197
466 318 79
379 926 501
830 120 595
811 938 794
130 212 706
272 699 679
340 14 680
55 885 664
375 870 734
454 418 316
622 425 308
639 563 848
568 454 708
781 785 573
779 477 586
71 736 700
501 560 893
779 598 112
74 948 674
915 37 223
60 542 930
224 696 974
18 484 754
470 658 77
572 453 279
659 300 340
603 697 783
334 364 99
366 380 55
718 644 627
819 702 844
928 398 594
250 941 758
731 300 517
149 805 21
431 5 659
584 419 940
516 46 400
4 252 296
743 602 6
493 587 184
594 298 739
342 601 108
422 658 534
825 178 490
609 725 878
866 532 557
211 701 942
128 923 768
414 89 707
666 571 147
643 15 438
117 929 775
904 816 431
609 848 108
14 258 584
747 429 800
918 316 449
757 545 156
811 678 750
755 294 481
681 70 568
921 89 597
259 118 750
79 444 135
833 272 372
824 125 519
325 320 691
223 356 753
85 767 536
154 43 10
217 540 323
2 789 78
134 590 696
640 578 16
94 477 436
609 118 237
711 83 5
330 880 990
579 127 895
101 650 57
602 290 63
940 53 265
294 336 464
213 908 813
871 533 889
622 906 824
733 418 858
925 132 209
863 624 120
877 151 557
87 225 363
497 444 786
86 183 87
44 744 351
529 576 773
646 124 338
898 848 796
473 780 98
160 759 125
156 878 848
499 639 797
740 150 978
177 471 798
394 358 249
788 139 810
718 714 610
564 902 403
242 844 418
239 52 378
436 861 185
153 138 888
556 636 92
734 774 866
782 372 154
796 928 450
93 95 192
144 42 574
169 184 659
350 159 79
62 407 909
171 17 801
501 537 640
717 80 474
553 130 833
4 40 173
155 297 218
926 835 566
398 684 829
654 277 648
182 941 462
453 228 442
741 363 859
854 331 92
799 919 203
810 538 586
929 454 692
748 129 987
219 379 885
39 793 338
727 711 513
816 50 13
184 208 134
779 442 982
598 71 277
479 66 561
3 518 539
196 156 918
219 711 207
254 722 934
645 867 688
125 275 338
14 164 197
944 590 131
561 630 525
241 589 968
139 315 262
727 266 412
875 502 120
236 885 723
624 603 976
827 871 419
128 947 319
678 287 142
319 751 452
255 375 652
564 108 377
781 860 910
210 685 186
926 462 205
928 180 242
792 496 899
112 522 160
114 272 786
807 67 217
199 474 195
625 920 3
304 583 941
406 887 673
330 644 712
537 880 309
886 339 486
379 189 535
785 899 619
385 200 548
155 189 380
679 88 766
538 709 945
207 829 829
78 264 328
713 789 579
909 419 610
751 822 743
157 549 301
315 40 567
572 114 673
592 918 62
313 488 229
483 697 563
745 99 666
462 612 201
519 299 214
900 939 342
289 73 926
786 855 627
23 913 12
299 412 129
195 828 42
150 372 576
237 411 328
5 316 800
724 718 968
8 574 603
558 249 567
838 643 771
872 395 557
600 102 230
718 348 638
381 683 380
753 410 815
358 146 869
867 606 452
561 462 499
231 419 899
23 134 142
912 526 302
910 919 241
850 567 500
615 502 409
46 932 10
770 714 1000
850 772 713
756 105 569
473 267 925
908 573 430
794 764 49
93 116 549
405 493 643
111 866 460
444 99 45
330 278 772
230 662 66
272 712 920
754 708 695
515 895 104
907 474 766
430 345 555
849 716 439
485 626 28
450 918 586
210 57 447
95 947 444
583 17 847
600 742 158
402 476 360
893 58 99
669 179 125
1 517 980
897 80 317
355 558 641
707 632 293
528 51 729
535 939 785
749 644 420
195 233 482
550 144 938
315 498 896
393 436 34
196 365 618
605 450 12
273 38 89
578 527 486
513 438 923
808 199 90
98 336 108
582 818 847
287 793 770
345 676 647
614 643 325
207 908 530
151 831 455
632 196 871
201 342 374
846 860 408
479 458 706
446 859 664
740 938 99
187 648 995
849 106 24
144 647 218
139 221 120
786 607 412
909 481 78
147 242 266
654 76 25
707 522 567
209 941 220
809 279 355
885 615 538
354 821 866
422 257 277
369 723 794
804 401 259
911 434 546
143 380 423
121 620 152
122 624 315
171 267 52
632 137 731
200 139 654
742 142 953
907 471 499
463 349 237
832 226 228
481 26 299
163 112 585
646 441 107
147 112 154
832 242 466
770 823 1
474 233 994
242 353 182
640 448 838
690 591 630
181 43 54
875 122 495
252 395 851
437 228 120
873 137 872
195 650 364
100 163 996
711 662 495
326 939 264
34 68 605
520 784 636
756 798 273
133 318 147
586 635 774
437 713 542
32 450 739
323 745 79
846 66 491
34 57 739
924 859 76
130 270 928
852 527 796
41 828 743
924 854 526
703 598 524
768 59 942
884 290 583
930 738 76
754 406 828
244 526 539
384 617 741
657 604 507
210 373 968
578 46 943
258 633 561
728 194 351
660 463 891
86 712 62
104 295 996
614 82 583
933 521 874
777 439 831
450 534 80
807 183 234
532 577 780
804 793 808
38 280 481
898 738 718
163 590 799
360 202 225
855 81 450
844 192 459
484 642 160
515 530 595
182 360 887
310 177 862
515 458 833
859 145 128
88 694 585
196 913 919
347 690 999
7 8 768
438 70 937
739 81 898
843 566 108
241 633 973
98 429 742
13 558 11
47 690 415
80 275 37
593 709 219
880 291 396
270 295 115
778 115 436
669 478 178
350 359 307
773 617 113
757 85 170
770 414 38
364 699 3
758 516 430
265 940 760
913 741 384
260 481 480
421 308 810
529 125 467
698 853 338
103 650 632
834 769 740
611 841 547
206 755 594
276 326 344
322 36 704
730 125 988
270 599 932
242 254 312
734 234 9
936 884 320
439 526 788
932 202 453
678 230 956
245 551 449
345 744 660
902 105 922
134 553 723
627 264 857
15 813 207
699 909 494
225 314 309
358 607 824
917 185 311
664 27 224
180 417 268
437 754 505
327 27 343
331 703 416
538 503 282
292 115 582
694 562 434
29 466 477
487 948 604
276 707 65
171 563 673
900 619 435
266 850 838
625 942 552
935 832 5
16 813 670
61 488 167
640 126 269
261 249 254
380 136 872
213 568 601
275 741 327
704 577 531
836 11 304
869 351 397
623 941 166
257 109 440
274 658 742
100 825 770
481 912 447
774 721 246
275 318 355
838 685 49
831 427 337
412 670 18
14 550 985
182 219 408
129 179 808
769 820 766
313 168 484
828 424 906
203 202 586
580 880 584
477 531 139
852 740 696
171 613 910
48 942 605
276 745 328
161 213 289
19 392 999
517 757 636
746 711 187
50 523 74
646 14 791
870 192 565
18 896 990
501 403 453
567 490 614
18 760 619
377 919 758
787 691 98
89 525 981
855 6 133
455 438 567
697 385 323
278 832 645
820 220 180
528 906 607
44 867 552
208 513 917
878 170 604
785 706 433
453 331 219
13 383 958
444 344 579
190 422 34
569 479 940
598 458 850
944 886 882
335 51 536
33 509 70
704 866 751
841 819 106
638 425 715
531 109 418
200 848 593
892 100 735
762 671 435
96 702 581
850 174 426
76 374 996
312 33 324
529 819 549
266 859 763
542 72 554
508 285 132
139 6 54
327 505 373
113 331 207
17 400 637
208 276 654
842 576 454
319 173 938
822 665 281
615 231 862
31 531 955
391 418 452
301 901 559
872 293 30
779 310 662
768 120 940
511 431 427
666 17 841
384 421 864
423 578 482
747 804 693
24 64 990
926 104 758
96 107 598
906 306 757
414 636 165
180 356 86
646 725 484
476 301 568
653 423 213
14 807 812
267 312 886
821 526 37
660 346 1000
453 39 595
128 477 777
828 848 345
168 691 82
81 606 940
613 200 38
69 482 635
109 43 917
192 766 311
920 10 782
561 186 181
159 348 354
362 718 83
686 907 307
899 29 156
45 146 252
267 610 527
582 295 589
616 585 79
715 450 614
932 448 562
733 436 519
315 270 708
927 385 717
117 720 890
71 454 57
855 216 549
485 589 52
148 859 933
901 75 20
678 942 982
349 586 88
118 471 527
93 375 760
729 675 738
801 71 187
368 356 357
904 465 648
709 34 354
72 557 715
243 242 856
517 810 396
80 164 258
463 9 143
218 746 794
574 768 398
145 72 997
900 258 550
693 285 179
49 59 158
469 228 762
123 353 257
79 221 163
921 570 557
91 940 516
639 402 277
918 217 427
414 833 789
873 706 660
392 250 799
661 679 132
564 444 436
605 283 86
364 881 586
448 785 787
917 72 606
572 840 285
764 513 441
537 283 908
865 823 649
47 46 759
902 102 697
122 372 847
755 565 247
857 64 26
115 412 632
862 120 295
233 936 233
745 847 852
918 363 678
306 816 687
925 935 54
419 699 897
242 297 165
466 548 131
168 774 629
151 889 38
247 170 398
501 733 687
474 124 468
761 703 63
712 876 713
266 808 724
766 548 415
825 762 761
86 141 895
251 346 277
259 314 84
497 471 67
243 274 493
430 370 892
479 935 848
809 507 609
55 637 63
531 508 898
602 106 542
831 410 518
350 869 105
596 724 898
800 683 249
860 926 579
622 895 644
368 283 749
451 23 828
476 948 809
475 325 227
714 337 345
667 943 542
733 42 565
594 851 635
646 118 804
90 211 86
320 524 843
837 850 338
206 264 768
479 776 331
655 335 474
38 194 529
238 523 130
319 444 317
128 640 779
63 115 708
255 341 987
323 67 696
622 894 140
676 721 769
769 603 124
178 86 417
502 308 457
149 923 930
334 346 775
110 359 675
764 805 470
825 17 68
216 298 455
744 674 72
138 143 494
582 190 76
220 487 179
753 519 119
209 561 630
495 948 230
186 892 157
306 834 809
241 823 939
892 524 875
443 189 796
601 591 643
42 847 661
805 253 789
914 4 714
562 791 496
91 103 815
347 458 636
175 706 565
176 715 120
111 279 592
881 890 989
645 809 250
182 790 248
306 332 711
446 517 242
347 799 354
223 663 896
444 210 602
348 360 7
559 324 479
167 545 596
591 21 557
327 300 257
158 538 682
227 484 372
241 796 213
468 548 89
635 719 40
372 123 427
216 591 249
760 229 13
405 57 892
285 100 702
22 189 640
649 207 452
695 625 680
90 500 841
781 358 485
701 6 440
536 229 282
331 752 381
569 783 360
171 616 696
941 115 870
227 218 609
922 413 68
480 478 356
35 295 682
672 842 727
522 578 360
259 629 553
639 327 265
808 739 6
273 3 474
636 848 131
178 933 595
512 705 63
919 198 132
242 139 808
229 367 778
945 119 155
581 86 570
432 247 959
651 17 472
708 726 183
780 487 993
220 500 741
703 680 395
160 393 915
115 823 403
152 936 983
249 46 843
180 677 277
195 760 225
932 232 414
444 945 245
668 413 563
694 196 368
841 264 669
406 875 12
299 518 932
354 496 171
382 529 16
743 258 487
725 5 767
851 641 558
170 399 144
615 460 350
846 698 504
2 134 867
215 31 739
283 102 441
340 661 630
460 543 187
752 124 249
422 92 468
370 861 121
636 885 394
195 917 234
657 78 227
262 899 324
111 265 641
252 114 672
908 156 52
814 496 470
427 473 577
140 421 63
475 297 187
103 438 767
219 843 246
668 602 774
107 341 449
564 123 835
536 739 470
649 801 538
574 596 799
284 652 962
667 514 8
315 197 620
715 677 960
475 362 44
452 842 220
761 945 296
826 307 618
788 462 705
664 382 230
420 746 934
4 510 8
260 793 227
781 603 463
348 308 454
2 465 603
42 177 288
823 400 63
54 6 378
88 533 939
177 720 732
653 489 96
632 843 291
200 389 487
70 15 50
940 712 494
67 525 176
585 745 478
887 264 26
332 141 828
363 720 651
582 594 42
156 336 9
629 506 668
845 499 485
154 559 283
78 159 666
432 802 644
535 812 756
470 415 505
730 337 134
384 478 259
598 477 859
281 244 722
2 372 688
725 822 474
379 870 566
727 671 396
436 801 881
409 560 420
626 908 276
95 148 931
275 308 222
256 247 408
720 661 601
876 306 375
92 843 153
634 780 388
528 66 459
864 180 766
6 462 399
76 184 848
334 609 500
228 418 941
307 214 912
899 223 6
641 183 121
867 95 74
130 206 673
322 27 299
734 777 203
475 797 626
833 255 245
355 313 499
753 416 13
374 755 678
214 822 239
635 74 202
423 825 565
178 711 828
660 822 540
599 346 74
49 234 870
320 622 477
433 526 306
401 754 3
576 865 623
519 453 265
926 523 615
650 221 227
835 661 525
906 667 740
509 264 245
122 127 225
41 183 733
757 761 44
138 729 6
320 934 986
575 948 133
665 881 176
476 262 305
55 605 672
329 930 726
660 626 584
205 456 870
574 19 286
467 748 800
901 78 720
161 715 64
500 941 908
637 109 1000
574 657 405
647 406 562
50 17 478
191 102 902
732 304 595
154 173 921
652 14 492
657 764 4
691 67 461
242 117 809
944 142 760
698 316 482
76 662 807
923 322 640
114 477 346
259 391 182
329 552 700
648 60 382
713 832 451
585 181 453
4 246 196
461 355 840
77 668 607
433 752 147
918 463 200
244 12 707
240 237 993
253 917 347
18 384 388
104 660 422
848 734 336
581 165 715
453 2 284
411 29 620
101 370 883
544 366 121
352 861 702
219 715 774
555 260 66
890 230 366
457 752 435
228 870 857
157 286 399
160 804 436
198 59 686
116 531 619
95 429 912
126 579 732
67 752 259
287 381 285
235 885 528
864 712 703
118 382 893
545 734 658
745 821 380
801 736 762
43 689 153
259 252 928
389 848 779
46 842 771
180 706 729
884 235 207
259 893 288
533 258 163
931 406 339
829 158 30
518 252 426
613 46 325
300 847 431
510 6 529
92 133 184
485 419 365
765 22 713
289 787 467
453 551 189
317 743 297
295 433 65
694 319 940
390 157 780
659 409 926
865 836 882
336 326 759
237 21 381
558 69 415
246 476 481
939 321 31
465 255 661
31 126 750
616 341 65
81 872 832
252 916 409
196 189 348
666 487 461
247 25 13
189 353 920
328 83 427
750 859 279
414 657 996
442 920 521
398 703 5
266 431 354
739 876 572
656 750 486
799 697 553
297 776 707
717 435 364
290 94 853
251 255 218
341 527 290
659 593 41
802 651 121
917 825 41
69 887 628
796 795 175
221 595 430
240 89 556
23 208 945
23 293 995
441 14 901
704 383 453
684 229 857
674 410 540
88 200 865
669 580 254
204 292 916
588 528 573
947 465 587
395 832 874
285 283 196
658 390 274
581 481 777
515 292 460
924 128 107
128 748 697
673 203 490
670 528 45
296 769 599
550 21 134
561 97 957
381 236 619
230 413 483
310 883 25
472 133 688
99 601 448
697 935 370
480 80 494
645 140 229
409 638 942
